material_id,formula,chemsys,band_gap,formation_energy_per_atom,energy_above_hull,volume,density,nsites,elements,crystal_system,spacegroup,is_stable,cif_path
mp-1187016,ScTe3,Sc-Te,0.0,-0.600017586249999,0.325289263125,225.41294784238747,6.302259117269245,8,"['Sc', 'Te']",Hexagonal,P6_3/mmc,False,data\tmc_data\cif\mp-1187016.cif
mp-1188645,Y2S3,S-Y,0.6665000000000001,-2.3745815576875,0.008065812999999,432.2172865284038,4.210834171069141,20,"['S', 'Y']",Orthorhombic,Pnma,False,data\tmc_data\cif\mp-1188645.cif
mp-32891,Y2S3,S-Y,1.901899999999999,-2.346931513937499,0.035715856750000004,870.8137239135814,4.179987681547378,40,"['S', 'Y']",Tetragonal,I-42d,False,data\tmc_data\cif\mp-32891.cif
mp-541289,Y2S3,S-Y,1.5992000000000002,-2.382647370687501,0.0,717.4624790592753,3.8050672458027313,30,"['S', 'Y']",Monoclinic,P2_1/m,True,data\tmc_data\cif\mp-541289.cif
mp-15670,Y5S7,S-Y,0.0,-2.3785692108072922,0.0,274.73297514527644,4.043469778164344,12,"['S', 'Y']",Monoclinic,C2/m,True,data\tmc_data\cif\mp-15670.cif
mp-1534,YS,S-Y,0.0,-2.24246193140625,0.0,42.1633347197335,4.764253673957937,2,"['S', 'Y']",Cubic,Fm-3m,True,data\tmc_data\cif\mp-1534.cif
mp-22562,YS,S-Y,0.0,-2.035623006406251,0.206838924999999,155.56849297159587,2.582487218430344,4,"['S', 'Y']",Tetragonal,I4/mmm,False,data\tmc_data\cif\mp-22562.cif
mp-16228,YS2,S-Y,0.0,-0.39608625359375005,1.5894532219791682,119.98614800319528,4.235855750758332,6,"['S', 'Y']",Cubic,Fd-3m,False,data\tmc_data\cif\mp-16228.cif
mp-1105821,Y2Se3,Se-Y,1.315799999999999,-2.1991457209375,0.0,581.6218463778948,4.735804012405395,20,"['Se', 'Y']",Orthorhombic,Fddd,True,data\tmc_data\cif\mp-1105821.cif
mp-673656,Y2Se3,Se-Y,1.5955,-2.1394990024375,0.059646718499998,994.3227431115107,5.5403481271275,40,"['Se', 'Y']",Tetragonal,I-42d,False,data\tmc_data\cif\mp-673656.cif
mp-32727,Y3Se4,Se-Y,0.0,-2.135785200178572,0.016316716269841002,752.5054683262426,5.142073305962432,28,"['Se', 'Y']",Monoclinic,C2/m,False,data\tmc_data\cif\mp-32727.cif
mp-2637,YSe,Se-Y,0.0,-2.003811054531251,0.0,47.695340510603565,5.844340325257658,2,"['Se', 'Y']",Cubic,Fm-3m,True,data\tmc_data\cif\mp-2637.cif
mp-1232213,YSe2,Se-Y,0.127299999999999,-1.7989713277083341,0.033650106406248,154.63089172709047,5.301191269014013,6,"['Se', 'Y']",Orthorhombic,Immm,False,data\tmc_data\cif\mp-1232213.cif
mp-1232214,YSe2,Se-Y,0.0,-1.790772361041665,0.041849073072917006,137.76024678280822,5.9503953592350936,6,"['Se', 'Y']",Tetragonal,P4/nmm,False,data\tmc_data\cif\mp-1232214.cif
mp-1189791,Y2Te3,Te-Y,0.559299999999999,-1.6689013615000001,0.0,708.2528418770861,5.257544052069446,20,"['Te', 'Y']",Orthorhombic,Fddd,True,data\tmc_data\cif\mp-1189791.cif
mp-1207306,Y2Te3,Te-Y,0.363899999999999,1.147638304,2.816539665500001,3341.329965280776,0.27860691362902,5,"['Te', 'Y']",Tetragonal,P4/mmm,False,data\tmc_data\cif\mp-1207306.cif
mp-642301,Y7Te2,Te-Y,0.0,-0.613666772037036,0.057704685000000006,1120.4073865403655,5.202361382196325,36,"['Te', 'Y']",Orthorhombic,Pnma,False,data\tmc_data\cif\mp-642301.cif
mp-1207735,Y8Te3,Te-Y,0.0,-0.8144028104545441,0.009553068636365,1320.2617684754248,5.504082585642282,44,"['Te', 'Y']",Monoclinic,C2/m,False,data\tmc_data\cif\mp-1207735.cif
mp-1708,YTe,Te-Y,0.0,-1.483786158333332,0.026799620000002,58.45543663437314,6.150264932946128,2,"['Te', 'Y']",Cubic,Fm-3m,False,data\tmc_data\cif\mp-1708.cif
mp-865430,YTe,Te-Y,0.0,-1.510585778333334,0.0,59.39180146539537,6.053300509530963,2,"['Te', 'Y']",Hexagonal,P-6m2,True,data\tmc_data\cif\mp-865430.cif
mp-1077365,YTe2,Te-Y,0.0,-1.4270797844444432,0.050740763055555006,176.34335363422247,6.480552798783898,6,"['Te', 'Y']",Tetragonal,P4/nmm,False,data\tmc_data\cif\mp-1077365.cif
mp-945077,YTe3,Te-Y,0.0,-1.238969529999997,0.0,248.02943319181205,6.316072909484173,8,"['Te', 'Y']",Orthorhombic,Cmcm,True,data\tmc_data\cif\mp-945077.cif
mp-684731,Ti13S24,S-Ti,0.0,-1.6392080771171171,0.001580217567565,711.8512177402151,3.246731468609211,37,"['S', 'Ti']",Triclinic,P-1,False,data\tmc_data\cif\mp-684731.cif
mp-616559,Ti2S,S-Ti,0.0,-1.254497415555554,0.0,527.413887485313,4.828433316784582,36,"['S', 'Ti']",Orthorhombic,Pnnm,True,data\tmc_data\cif\mp-616559.cif
mp-1101099,Ti2S3,S-Ti,0.0,-1.706255212833332,0.0,174.70125582799304,3.6485782658284,10,"['S', 'Ti']",Monoclinic,C2/m,True,data\tmc_data\cif\mp-1101099.cif
mp-1217192,Ti2S3,S-Ti,0.0,-1.680487956333333,0.025767256499999003,348.86142214986495,3.654237267616948,20,"['S', 'Ti']",Monoclinic,C2/c,False,data\tmc_data\cif\mp-1217192.cif
mp-1217073,Ti3S2,S-Ti,0.0,-1.141571572999999,0.29887206249999904,82.55670513709327,4.178284977229527,5,"['S', 'Ti']",Trigonal,R32,False,data\tmc_data\cif\mp-1217073.cif
mp-1101100,Ti3S4,S-Ti,0.2669,0.847747754285715,2.557748039285713,884.9823556669497,0.5101071318475341,7,"['S', 'Ti']",Trigonal,P3m1,False,data\tmc_data\cif\mp-1101100.cif
mp-1217101,Ti3S4,S-Ti,0.0,-1.607071132857142,0.10292915214285601,121.36253896456145,3.7197294571825372,7,"['S', 'Ti']",Trigonal,P3m1,False,data\tmc_data\cif\mp-1217101.cif
mp-1217121,Ti3S4,S-Ti,0.0,-1.487872079999999,0.22212820499999802,121.45163269538448,3.717000761259412,7,"['S', 'Ti']",Trigonal,P-3m1,False,data\tmc_data\cif\mp-1217121.cif
mp-1208223,Ti5S8,S-Ti,0.0,-1.696053202820513,0.0,235.92243040526603,3.490073400204189,13,"['S', 'Ti']",Monoclinic,C2/m,True,data\tmc_data\cif\mp-1208223.cif
mp-1217163,Ti5S8,S-Ti,0.0,-1.6588118735897441,0.037241329230768005,242.38175781855261,3.397065052582594,13,"['S', 'Ti']",Monoclinic,Pm,False,data\tmc_data\cif\mp-1217163.cif
mp-1217166,Ti5S8,S-Ti,0.0,-1.660958817435896,0.035094385384616004,238.40525693469533,3.453726689820801,13,"['S', 'Ti']",Monoclinic,Cm,False,data\tmc_data\cif\mp-1217166.cif
mp-1217172,Ti5S8,S-Ti,0.0,-1.584540012051281,0.11151319076923101,241.121690592444,3.414817625265709,13,"['S', 'Ti']",Trigonal,R3m,False,data\tmc_data\cif\mp-1217172.cif
mp-1217445,Ti5S8,S-Ti,0.0,-1.664435762307691,0.031617440512821005,720.2518643104203,3.429577789391487,39,"['S', 'Ti']",Monoclinic,Pm,False,data\tmc_data\cif\mp-1217445.cif
mp-673657,Ti7S12,S-Ti,0.0,-1.672311393333331,0.0,705.0992777867689,3.390550591130881,38,"['S', 'Ti']",Triclinic,P-1,True,data\tmc_data\cif\mp-673657.cif
mp-680850,Ti8S3,S-Ti,0.0,-1.018810084696969,0.007596891666665001,672.402206717294,4.732975207820129,44,"['S', 'Ti']",Monoclinic,C2/m,False,data\tmc_data\cif\mp-680850.cif
mp-673637,Ti9S10,S-Ti,0.0,-1.676394082719297,0.039519474122807006,899.0428963656954,4.163818216876962,57,"['S', 'Ti']",Triclinic,P1,False,data\tmc_data\cif\mp-673637.cif
mp-1018028,TiS,S-Ti,0.0,-1.719362965416666,0.0,29.740475088984113,4.46294849945536,2,"['S', 'Ti']",Hexagonal,P-6m2,True,data\tmc_data\cif\mp-1018028.cif
mp-1101023,TiS,S-Ti,0.7957000000000001,1.132034999583333,2.851397964999999,12910.099678839813,0.020562228328728,4,"['S', 'Ti']",Orthorhombic,Pmmn,False,data\tmc_data\cif\mp-1101023.cif
mp-545,TiS,S-Ti,0.0,-1.447858830416666,0.27150413499999904,61.275519208836855,4.33224264388867,4,"['S', 'Ti']",Hexagonal,P6_3/mmc,False,data\tmc_data\cif\mp-545.cif
mp-554462,TiS,S-Ti,0.0,-1.654195325416667,0.065167639999998,59.458840988810046,4.464608003255582,4,"['S', 'Ti']",Hexagonal,P6_3/mmc,False,data\tmc_data\cif\mp-554462.cif
mp-557762,TiS,S-Ti,0.0,-1.579941213749998,0.139421751666667,91.47113213677865,4.35318353137896,6,"['S', 'Ti']",Trigonal,R-3m,False,data\tmc_data\cif\mp-557762.cif
mp-1008676,TiS2,S-Ti,0.0,-0.323945729444443,1.283568183333333,47.231477998404905,3.9375306834200883,3,"['S', 'Ti']",Hexagonal,P6/mmm,False,data\tmc_data\cif\mp-1008676.cif
mp-1008682,TiS2,S-Ti,0.0,-1.163345759444443,0.44416815333333304,47.48847673405239,3.9162215053456,3,"['S', 'Ti']",Tetragonal,I4/mmm,False,data\tmc_data\cif\mp-1008682.cif
mp-1042098,TiS2,S-Ti,1.638199999999999,-1.38024083111111,0.22727308166666602,170.69679107548046,2.17901452827855,6,"['S', 'Ti']",Tetragonal,I-42d,False,data\tmc_data\cif\mp-1042098.cif
mp-1062030,TiS2,S-Ti,0.05109999999999901,-1.603972986111109,0.0035409266666670005,113.84572971295538,1.633573734481817,3,"['S', 'Ti']",Monoclinic,C2/m,False,data\tmc_data\cif\mp-1062030.cif
mp-1072088,TiS2,S-Ti,0.0,-1.489506207777777,0.118007705,113.67034641026817,3.272188388883109,6,"['S', 'Ti']",Orthorhombic,Pnnm,False,data\tmc_data\cif\mp-1072088.cif
mp-1072192,TiS2,S-Ti,0.0,-0.8629669294444431,0.744546983333333,92.04330545581027,4.041041179932122,6,"['S', 'Ti']",Hexagonal,P6_3/mmc,False,data\tmc_data\cif\mp-1072192.cif
mp-1077021,TiS2,S-Ti,0.20550000000000002,-1.465773792777777,0.14174012,125.80942298099262,2.956462074706399,6,"['S', 'Ti']",Hexagonal,P6_3/mmc,False,data\tmc_data\cif\mp-1077021.cif
mp-1077263,TiS2,S-Ti,0.0,-1.603056449444443,0.004457463333333,176.77004377832424,2.104150566090482,6,"['S', 'Ti']",Monoclinic,C2/m,False,data\tmc_data\cif\mp-1077263.cif
mp-1101258,TiS2,S-Ti,0.0,-1.605192267222221,0.0023216455555550002,204.50334856601503,2.7282007137692332,9,"['S', 'Ti']",Trigonal,P-3m1,False,data\tmc_data\cif\mp-1101258.cif
mp-1101969,TiS2,S-Ti,0.0,-1.32399439361111,0.283519519166667,190.1774926607915,3.911617326319758,12,"['S', 'Ti']",Orthorhombic,Pnma,False,data\tmc_data\cif\mp-1101969.cif
mp-1102845,TiS2,S-Ti,0.0,-1.286476575277776,0.3210373375,216.7082807619581,3.432732578341733,12,"['S', 'Ti']",Cubic,Pa-3,False,data\tmc_data\cif\mp-1102845.cif
mp-1216778,TiS2,S-Ti,0.7773000000000001,-1.439357274444443,0.16815663833333303,261.2981402839747,2.846945541057199,12,"['S', 'Ti']",Trigonal,R3m,False,data\tmc_data\cif\mp-1216778.cif
mp-1386900,TiS2,S-Ti,0.0,-0.22380199861110903,1.3837119141666672,302.2681398661881,2.461065118200418,12,"['S', 'Ti']",Triclinic,P-1,False,data\tmc_data\cif\mp-1386900.cif
mp-2156,TiS2,S-Ti,0.0,-1.607513912777776,0.0,183.46613745131842,3.041030836952365,9,"['S', 'Ti']",Trigonal,P-3m1,True,data\tmc_data\cif\mp-2156.cif
mp-558110,TiS2,S-Ti,0.0,-1.605592862777777,0.0019210499999990003,86.51610107142402,2.149604426677374,3,"['S', 'Ti']",Trigonal,R-3m,False,data\tmc_data\cif\mp-558110.cif
mp-685013,TiS2,S-Ti,0.0,-1.208757960277777,0.3987559525,302.2680430688322,2.461065906324076,12,"['S', 'Ti']",Triclinic,P-1,False,data\tmc_data\cif\mp-685013.cif
mp-9027,TiS2,S-Ti,0.0,-1.58728328111111,0.020230631666667002,235.9092941379548,3.153337294684891,12,"['S', 'Ti']",Cubic,Fd-3m,False,data\tmc_data\cif\mp-9027.cif
mp-936075,TiS2,S-Ti,0.0,0.350480719722223,1.9579946325000002,302.2681398661881,2.461065118200418,12,"['S', 'Ti']",Triclinic,P-1,False,data\tmc_data\cif\mp-936075.cif
mp-559374,TiS3,S-Ti,0.0,-0.799944488958332,0.5417977662500001,126.38302320151729,1.892822097087302,4,"['S', 'Ti']",Trigonal,R3m,False,data\tmc_data\cif\mp-559374.cif
mp-9920,TiS3,S-Ti,0.22610000000000002,-1.341742255208332,0.0,153.2064428549375,3.12285272805444,8,"['S', 'Ti']",Monoclinic,P2_1/m,True,data\tmc_data\cif\mp-9920.cif
mp-510285,Ti11Se4,Se-Ti,0.0,-0.784794412180555,0.006961788239316,749.8126151547862,5.596597959411029,45,"['Se', 'Ti']",Monoclinic,C2/m,False,data\tmc_data\cif\mp-510285.cif
mp-32630,Ti19Se20,Se-Ti,0.0,-1.338325668979701,0.04640790153846,693.5251723559837,5.9587436840308445,39,"['Se', 'Ti']",Triclinic,P-1,False,data\tmc_data\cif\mp-32630.cif
mp-1101121,Ti20Se19,Se-Ti,0.0,-1.2737880418255871,0.067764222083332,695.0476545612157,5.871406906438824,39,"['Se', 'Ti']",Triclinic,P1,False,data\tmc_data\cif\mp-1101121.cif
mp-620032,Ti2Se,Se-Ti,0.0,-0.9861238599479161,0.0,585.7555217982217,5.9428113109731395,36,"['Se', 'Ti']",Orthorhombic,Pnnm,True,data\tmc_data\cif\mp-620032.cif
mp-680576,Ti2Se,Se-Ti,0.0,-0.9813986855034741,0.004725174444442,585.5546142700509,5.944850327491455,36,"['Se', 'Ti']",Orthorhombic,Pnma,False,data\tmc_data\cif\mp-680576.cif
mp-1208273,Ti2Se3,Se-Ti,0.0,-1.453851246239581,0.012455832500001,410.3849278642438,5.383419356773262,20,"['Se', 'Ti']",Trigonal,P-31c,False,data\tmc_data\cif\mp-1208273.cif
mp-1217116,Ti3Se,Se-Ti,0.0,-0.578375758085938,0.16411889171874902,70.32465595522645,5.255215687608301,4,"['Se', 'Ti']",Hexagonal,P-6m2,False,data\tmc_data\cif\mp-1217116.cif
mp-1077978,Ti3Se4,Se-Ti,0.0,-1.471370451339285,0.012063248571428,140.9211613393093,5.413805294016958,7,"['Se', 'Ti']",Monoclinic,C2/m,False,data\tmc_data\cif\mp-1077978.cif
mp-9227,Ti3Se4,Se-Ti,0.0,-1.483433699910714,0.0,303.6260089026382,5.025391151799588,14,"['Se', 'Ti']",Hexagonal,P6_3/m,True,data\tmc_data\cif\mp-9227.cif
mp-1198191,Ti45Se16,Se-Ti,0.0,-0.7313048461885241,0.047705933934426,1016.2064458504408,5.5841849024812635,61,"['Se', 'Ti']",Monoclinic,C2/m,False,data\tmc_data\cif\mp-1198191.cif
mp-1364133,Ti45Se16,Se-Ti,0.0,-0.601487463729509,0.17752331639344202,1009.325101462276,5.622256579669804,61,"['Se', 'Ti']",Triclinic,P-1,False,data\tmc_data\cif\mp-1364133.cif
mp-680260,Ti45Se16,Se-Ti,0.0,-0.7790107801229511,0.0,1009.3251281705354,5.622256430896447,61,"['Se', 'Ti']",Triclinic,P1,True,data\tmc_data\cif\mp-680260.cif
mp-11765,Ti5Se4,Se-Ti,0.0,-1.269583419560184,0.0,164.37514856073483,5.608449843980074,9,"['Se', 'Ti']",Tetragonal,I4/m,True,data\tmc_data\cif\mp-11765.cif
mp-679962,Ti8Se3,Se-Ti,0.0,-0.803440841245265,0.005985146404429,733.8190194739768,5.610258959172397,44,"['Se', 'Ti']",Monoclinic,C2/m,False,data\tmc_data\cif\mp-679962.cif
mp-619905,Ti9Se2,Se-Ti,0.0,-0.531307158153409,0.008688950795454,364.5510520425119,5.363295677950476,22,"['Se', 'Ti']",Orthorhombic,Pbam,False,data\tmc_data\cif\mp-619905.cif
mp-10027,TiSe,Se-Ti,0.0,-1.098326852838542,0.264816064375,71.08966655711153,5.924945168521415,4,"['Se', 'Ti']",Hexagonal,P6_3/mmc,False,data\tmc_data\cif\mp-10027.cif
mp-1079888,TiSe,Se-Ti,0.0,-1.1847260553385421,0.17841686187500003,143.53966434747986,5.868794222337214,8,"['Se', 'Ti']",Trigonal,R-3m,False,data\tmc_data\cif\mp-1079888.cif
mp-13152,TiSe,Se-Ti,0.0,-1.065546855338541,0.29759606187500004,104.48004965741664,4.031414397106929,4,"['Se', 'Ti']",Tetragonal,P4/nmm,False,data\tmc_data\cif\mp-13152.cif
mp-568789,TiSe,Se-Ti,0.0,-1.323210567838542,0.039932349375,68.89337024893611,6.113830327612123,4,"['Se', 'Ti']",Hexagonal,P6_3/mmc,False,data\tmc_data\cif\mp-568789.cif
mp-571651,TiSe,Se-Ti,0.0,-1.349653226588541,0.013489690625000002,140.71188852146295,5.986734750349255,8,"['Se', 'Ti']",Orthorhombic,Pnma,False,data\tmc_data\cif\mp-571651.cif
mp-2194,TiSe2,Se-Ti,0.0,-1.426344962673612,0.0,69.53507401505155,4.914316375422942,3,"['Se', 'Ti']",Trigonal,P-3m1,True,data\tmc_data\cif\mp-2194.cif
mp-1217180,Ti2Te3,Te-Ti,0.0,-0.8479457976666681,0.004200590500001,257.09068038088583,6.1816663328216315,10,"['Te', 'Ti']",Trigonal,R-3,False,data\tmc_data\cif\mp-1217180.cif
mp-1217210,Ti2Te3,Te-Ti,0.0,-0.8482427841666661,0.0039036040000040005,515.6199771835662,6.164419043938396,20,"['Te', 'Ti']",Triclinic,P-1,False,data\tmc_data\cif\mp-1217210.cif
mp-1187477,Ti3Te,Te-Ti,0.0,-0.298776962291665,0.127476194791668,141.3186220430189,6.373397205414277,8,"['Te', 'Ti']",Hexagonal,P6_3/mmc,False,data\tmc_data\cif\mp-1187477.cif
mp-15669,Ti3Te4,Te-Ti,0.0,-0.856451345714284,0.0,175.39717053894142,6.191629014074407,7,"['Te', 'Ti']",Monoclinic,C2/m,True,data\tmc_data\cif\mp-15669.cif
mp-7498,Ti5Te4,Te-Ti,0.0,-0.757783390370368,0.0,195.4075991021128,6.371114853352138,9,"['Te', 'Ti']",Tetragonal,I4/m,True,data\tmc_data\cif\mp-7498.cif
mp-1208221,Ti5Te8,Te-Ti,0.0,-0.8498283341025661,0.0,342.1173982473133,6.116331433040248,13,"['Te', 'Ti']",Monoclinic,C2/m,True,data\tmc_data\cif\mp-1208221.cif
mp-567832,TiTe,Te-Ti,0.0,-0.7064286602083311,0.09452196062500201,85.21639937168975,6.838350612027851,4,"['Te', 'Ti']",Hexagonal,P6_3/mmc,False,data\tmc_data\cif\mp-567832.cif
mp-599,TiTe,Te-Ti,0.0,-0.464931765208334,0.336018855624999,87.21928477933962,6.6813161592932815,4,"['Te', 'Ti']",Hexagonal,P6_3/mmc,False,data\tmc_data\cif\mp-599.cif
mp-1907,TiTe2,Te-Ti,0.0,-0.8244433122222241,0.0,85.08837163613663,5.914493174805713,3,"['Te', 'Ti']",Trigonal,P-3m1,True,data\tmc_data\cif\mp-1907.cif
mp-1193856,Zr21S8,S-Zr,0.0,-0.954136957931035,0.09646030887930801,571.5106749891933,6.311453086111339,29,"['S', 'Zr']",Tetragonal,I4/m,False,data\tmc_data\cif\mp-1193856.cif
mp-673649,Zr23S32,S-Zr,0.0,-1.834789135636363,0.024630879568181004,1112.905531376423,4.661589993811543,55,"['S', 'Zr']",Triclinic,P1,False,data\tmc_data\cif\mp-673649.cif
mp-1197374,Zr2S,S-Zr,0.0,-1.264283809166663,0.0,672.3518479138387,6.357514469225585,36,"['S', 'Zr']",Orthorhombic,Pnnm,True,data\tmc_data\cif\mp-1197374.cif
mp-1188005,Zr3S,S-Zr,0.0,-0.33865878937500005,0.615779533374999,77.9431832570406,6.513568106794313,4,"['S', 'Zr']",Cubic,Pm-3m,False,data\tmc_data\cif\mp-1188005.cif
mp-1215419,Zr3S2,S-Zr,0.0,-1.258442184999999,0.17395226800000002,101.7875557707784,5.510825105564115,5,"['S', 'Zr']",Trigonal,R32,False,data\tmc_data\cif\mp-1215419.cif
mp-1103820,Zr3S4,S-Zr,0.0,-1.573232015714286,0.28754857053571303,313.26845369549636,4.261034140165427,14,"['S', 'Zr']",Cubic,Fd-3m,False,data\tmc_data\cif\mp-1103820.cif
mp-1215543,Zr3S4,S-Zr,0.0,-1.851009707142858,0.009770879107141,137.6487974626022,4.848744053125516,7,"['S', 'Zr']",Orthorhombic,Cmmm,False,data\tmc_data\cif\mp-1215543.cif
mp-1329763,Zr3S4,S-Zr,0.0,-1.310823269464286,0.549957316785713,1120.1353665166314,4.766736650354742,56,"['S', 'Zr']",Triclinic,P-1,False,data\tmc_data\cif\mp-1329763.cif
mp-684711,Zr3S4,S-Zr,0.0,-1.177445720857142,0.683334865392857,695.470606602882,4.798360863709186,35,"['S', 'Zr']",Monoclinic,C2/m,False,data\tmc_data\cif\mp-684711.cif
mp-684749,Zr3S4,S-Zr,0.0,-1.86078058625,0.0,1109.55134241734,4.81220661073748,56,"['S', 'Zr']",Triclinic,P-1,True,data\tmc_data\cif\mp-684749.cif
mp-1100827,Zr40S27,S-Zr,0.0,-1.292167270037313,0.14775452522387902,1369.3507522635778,5.474755550886056,67,"['S', 'Zr']",Trigonal,P3m1,False,data\tmc_data\cif\mp-1100827.cif
mp-1215375,Zr5S8,S-Zr,0.0,-1.762313219999999,0.092711104134615,297.0774878243512,3.983359927701746,13,"['S', 'Zr']",Cubic,F-43m,False,data\tmc_data\cif\mp-1215375.cif
mp-1024087,Zr63S128,S-Zr,0.0,-1.8074487296335071,0.029401309528794002,4728.101047075041,3.459885382118344,191,"['S', 'Zr']",Trigonal,P-3m1,False,data\tmc_data\cif\mp-1024087.cif
mp-1096929,Zr64S127,S-Zr,0.1044,-1.8209770612172762,0.027560166475785002,5069.994585157946,3.245944991099369,191,"['S', 'Zr']",Trigonal,P3m1,False,data\tmc_data\cif\mp-1096929.cif
mp-27191,Zr9S2,S-Zr,0.0,-0.7009283793181821,0.0,929.6901471282192,6.32391132544513,44,"['S', 'Zr']",Tetragonal,I4_1/amd,True,data\tmc_data\cif\mp-27191.cif
mp-1925,ZrS,S-Zr,0.0,-1.593786353749999,0.090774064999999,36.114131428865434,5.668866808697857,2,"['S', 'Zr']",Cubic,Fm-3m,False,data\tmc_data\cif\mp-1925.cif
mp-7859,ZrS,S-Zr,0.0,-1.684560418749999,0.0,72.07073374911826,5.681257573835984,4,"['S', 'Zr']",Tetragonal,P4/nmm,True,data\tmc_data\cif\mp-7859.cif
mp-1186,ZrS2,S-Zr,1.0418,-1.8483086849999992,0.0,71.28910063255313,3.618665179720018,3,"['S', 'Zr']",Trigonal,P-3m1,True,data\tmc_data\cif\mp-1186.cif
mp-9921,ZrS3,S-Zr,1.113299999999999,-1.574733515624998,0.0,172.4735477620155,3.608861478892194,8,"['S', 'Zr']",Monoclinic,P2_1/m,True,data\tmc_data\cif\mp-9921.cif
mp-22642,Zr2Se,Se-Zr,0.0,-1.062496986909723,0.0,730.1404423916471,7.134159475948054,36,"['Se', 'Zr']",Orthorhombic,Pnnm,True,data\tmc_data\cif\mp-22642.cif
mp-1215598,Zr2Se3,Se-Zr,0.0,-1.5826493064375,0.0,232.6585046326569,5.985687278602991,10,"['Se', 'Zr']",Monoclinic,C2/m,True,data\tmc_data\cif\mp-1215598.cif
mp-1188055,Zr3Se,Se-Zr,0.0,-0.36594405039062305,0.43092868979166704,165.70057173490457,7.067678837826774,8,"['Se', 'Zr']",Hexagonal,P6_3/mmc,False,data\tmc_data\cif\mp-1188055.cif
mp-1215426,Zr3Se2,Se-Zr,0.0,-0.9892174801250001,0.27114162683333004,108.94851181897465,6.5781107503591425,5,"['Se', 'Zr']",Hexagonal,P-6m2,False,data\tmc_data\cif\mp-1215426.cif
mp-1215400,Zr3Se4,Se-Zr,0.0,-1.500631496607143,0.074732947142852,159.02685144863625,6.155612698813158,7,"['Se', 'Zr']",Orthorhombic,Cmmm,False,data\tmc_data\cif\mp-1215400.cif
mp-1215359,Zr5Se8,Se-Zr,0.0,-1.46164559903846,0.120515627692306,328.34842580961276,5.501273204503962,13,"['Se', 'Zr']",Trigonal,R-3m,False,data\tmc_data\cif\mp-1215359.cif
mp-1215925,Zr5Se8,Se-Zr,0.0,-0.95814730057692,0.6240139261538461,422.7541239178468,4.272777708014747,13,"['Se', 'Zr']",Monoclinic,Cm,False,data\tmc_data\cif\mp-1215925.cif
mp-1183040,ZrSe,Se-Zr,0.0,-1.55715228703125,0.0,40.222700243690845,7.025813254657892,2,"['Se', 'Zr']",Hexagonal,P-6m2,True,data\tmc_data\cif\mp-1183040.cif
mp-1215280,ZrSe,Se-Zr,0.0,-1.21865616078125,0.33849612624999903,198.5339987741735,5.693678307093391,8,"['Se', 'Zr']",Triclinic,P-1,False,data\tmc_data\cif\mp-1215280.cif
mp-684965,ZrSe,Se-Zr,0.0,-1.144776089843752,0.412376197187498,789.3107924820678,5.728484813878678,32,"['Se', 'Zr']",Triclinic,P1,False,data\tmc_data\cif\mp-684965.cif
mp-2076,ZrSe2,Se-Zr,0.3296,-1.5805342943749991,0.0,80.50391312521093,5.139046403440359,3,"['Se', 'Zr']",Trigonal,P-3m1,True,data\tmc_data\cif\mp-2076.cif
mp-1683,ZrSe3,Se-Zr,0.39790000000000003,-1.236771233046873,0.0,199.4116018231838,5.464371229421456,8,"['Se', 'Zr']",Monoclinic,P2_1/m,True,data\tmc_data\cif\mp-1683.cif
mp-21559,Zr2Te,Te-Zr,0.0,-0.74570741611111,0.001377071031743,830.1326786024947,7.442378739571034,36,"['Te', 'Zr']",Orthorhombic,Pnma,False,data\tmc_data\cif\mp-21559.cif
mp-1215634,Zr2Te3,Te-Zr,0.0,-1.074035194999999,0.0016317196666690002,289.2310295089149,6.490426617857651,10,"['Te', 'Zr']",Trigonal,R-3,False,data\tmc_data\cif\mp-1215634.cif
mp-1103188,Zr3Te,Te-Zr,0.0,0.099424511666668,0.682826807916669,303.2391735225474,6.592101784796319,12,"['Te', 'Zr']",Trigonal,R-3m,False,data\tmc_data\cif\mp-1103188.cif
mp-1793,Zr3Te,Te-Zr,0.0,-0.5834022962500001,0.0,367.77766445040993,7.247072312870821,16,"['Te', 'Zr']",Tetragonal,I-4,True,data\tmc_data\cif\mp-1793.cif
mp-1215393,Zr3Te2,Te-Zr,0.0,-0.458586430999997,0.41944380885714505,131.56028280626276,6.67536279565575,5,"['Te', 'Zr']",Trigonal,R32,False,data\tmc_data\cif\mp-1215393.cif
mp-350,Zr5Te4,Te-Zr,0.0,-0.9653274083333341,0.0,229.1678743391644,7.003356047518872,9,"['Te', 'Zr']",Tetragonal,I4/m,True,data\tmc_data\cif\mp-350.cif
mp-29957,Zr5Te6,Te-Zr,0.0,-1.037563954090907,0.020211883939396002,865.1779162747453,7.034554686214326,33,"['Te', 'Zr']",Trigonal,P-3m1,False,data\tmc_data\cif\mp-29957.cif
mp-1319,ZrTe,Te-Zr,0.0,-0.769556327499998,0.273310280000004,98.58025450188178,7.371979359268993,4,"['Te', 'Zr']",Hexagonal,P6_3/mmc,False,data\tmc_data\cif\mp-1319.cif
mp-1539,ZrTe,Te-Zr,0.0,-1.042866607500002,0.0,48.55374259584595,7.483785621518009,2,"['Te', 'Zr']",Hexagonal,P-6m2,True,data\tmc_data\cif\mp-1539.cif
